ID;name;number_species;number_reactions;number_SORs;number_SOR_O;number_SOR_DO_only;number_DO;number_Os;max_MRC;comp2;comp3;comp4;comp5;comp6;timer_MRC;reaction_orders;Timer_ERC;Timer_LP;Timer_LP_DO1;number_constr;time_complete
BIOMD0000000830.xml;GiantsosAdams2013 - Growth of glycocalyx under static conditions;7;7;1;1;0;4;4;0;0;0;0;0;0;0;[0, 7, 0, 0, 0, 0, 0, 0, 0];0;0,006999969;0,018000126;;0,042632818
BIOMD0000000831.xml;Smith1980 - Hypothalamic Regulation;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,010999918;0,018000126;;0,039314747
BIOMD0000000832.xml;Shin2016 - Unveiling Hidden Dynamics of Hippo Signalling;20;29;128;96;32;208;128;2;32;0;0;0;0;0,203962088;[0, 26, 3, 0, 0, 0, 0, 0, 0];0;0,021999836;0,016000032;;0,377353191
BIOMD0000000833.xml;DiCamillo2016 - Insulin signalling pathway - Rule-based model;61;83;50000;32201;17799;50000;7288;3;17799;0;0;0;0;137,1360815;[0, 75, 8, 0, 0, 0, 0, 0, 0];0;24,41700006;27,7750001;;272,3476405
BIOMD0000000834.xml;Verma2016 - Ca(2+) Signal Propagation Along Hepatocyte Cords;75;148;32768;32768;0;32768;32768;0;0;0;0;0;0;4,242511272;[45, 103, 0, 0, 0, 0, 0, 0, 0];0,046875;5,270999908;5,15899992;;115,5342519
BIOMD0000000835.xml;Rao2014 - Fatty acid beta-oxidation (reduced model);55;69;1;1;0;50000;50000;0;0;0;0;0;0;0;[2, 50, 12, 5, 0, 0, 0, 0, 0];0;0,018000126;22,52399993;;76,11122203
BIOMD0000000836.xml;Radosavljevic2009_BioterroristAttack_PanicProtection_1;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000837.xml;Hanson2016 - Toxicity Management in CAR T cell therapy for B-ALL;8;17;1;1;0;2;2;0;0;0;0;0;0;0;[9, 8, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,021000147;;0,050718069
BIOMD0000000838.xml;Tsur2019 - Response of patients with melanoma to immune checkpoint blockade;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,016000032;;0,042025566
BIOMD0000000839.xml;Almeida2019 - Transcription-based circadian mechanism controls the duration of molecular clock states in response to signaling inputs;8;20;2;1;1;2;1;2;1;0;0;0;0;0,011213303;[10, 9, 1, 0, 0, 0, 0, 0, 0];0;0,013000011;0,011999846;;0,055213928
BIOMD0000000840.xml;Caldwell2019 - The Vicodin abuse problem;5;11;1;1;0;1;1;0;0;0;0;0;0;0;[1, 10, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,014000177;;0,043883562
BIOMD0000000841.xml;Dhawan2019 - Endogenous miRNA sponges mediate the generation of oscillatory dynamics for a non-coding RNA network;4;11;4;1;3;1;1;2;3;0;0;0;0;0,018686533;[5, 4, 2, 0, 0, 0, 0, 0, 0];0;0,013999939;0,010999918;;0,066101313
BIOMD0000000842.xml;Heitzler2012 - GPCR signalling;21;26;74;30;44;2680;1024;9;44;0;0;0;0;0,280452013;[0, 15, 11, 0, 0, 0, 0, 0, 0];0;0,019999981;0,116999865;;2,139548302
BIOMD0000000843.xml;Dudziuk2019 - Biologically sound formal model of Hsp70 heat induction;10;15;8;6;2;24;8;2;2;0;0;0;0;0,014682293;[3, 8, 4, 0, 0, 0, 0, 0, 0];0;0,01699996;0,017999887;;0,082252741
BIOMD0000000844.xml;Viertel2019 - A Computational model of the mammalian external tufted cell;9;10;1;1;0;1;1;0;0;0;0;0;0;0;[8, 2, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,016000032;;0,036966562
BIOMD0000000845.xml;Gulbudak2019.1 - Heterogeneous viral strategies promote coexistence in virus-microbe systems (Lytic);3;7;2;1;1;2;1;2;1;0;0;0;0;0,009997845;[2, 4, 1, 0, 0, 0, 0, 0, 0];0;0,019999981;0,019000053;;0,060699224
BIOMD0000000846.xml;Gulbudak2019.2 - Heterogeneous viral strategies promote coexistence in virus-microbe systems (Chronic);3;7;2;1;1;1;1;2;1;0;0;0;0;0,010627031;[3, 3, 1, 0, 0, 0, 0, 0, 0];0;0,016000032;0,016000032;;0,05493927
BIOMD0000000847.xml;Adams2019 - The regulatory role of shikimate in plant phenylalanine metabolism;4;7;1;1;0;1;1;0;0;0;0;0;0;0;[1, 5, 1, 0, 0, 0, 0, 0, 0];0;0,013000011;0,01699996;;0,04196167
BIOMD0000000848.xml;FatehiChenar2018 - Mathematical model of immune response to hepatitis B;9;21;2;1;1;1;1;2;1;0;0;0;0;0,012631178;[11, 9, 1, 0, 0, 0, 0, 0, 0];0;0,017999887;0,013000011;;0,059104443
BIOMD0000000849.xml;Potassium balance in lactating and non-lactating dairy cows;23;23;1;1;0;256;256;0;0;0;0;0;0;0;[0, 23, 0, 0, 0, 0, 0, 0, 0];0;0,023999929;0,023000002;;0,156956434
BIOMD0000000850.xml;Jenner2019 - Oncolytic virotherapy for tumours following a Gompertz growth law;3;4;1;1;0;1;1;0;0;0;0;0;0;0;[1, 3, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,013999939;;0,036170483
BIOMD0000000851.xml;Ho2019 - Mathematical models of transmission dynamics and vaccine strategies in Hong Kong during the 2017-2018 winter influenza season (Simple);5;4;1;1;0;4;4;0;0;0;0;0;0;0;[0, 4, 0, 0, 0, 0, 0, 0, 0];0;0,008000135;0,023000002;;0,047950506
BIOMD0000000852.xml;Andersen2017 - Mathematical modelling as a proof of concept for MPNs as a human inflammation model for cancer development;6;15;1;1;0;1;1;0;0;0;0;0;0;0;[6, 9, 0, 0, 0, 0, 0, 0, 0];0;0,012000084;0,01699996;;0,039944887
BIOMD0000000853.xml;Smolen2018 - Paradoxical LTP maintenance with inhibition of protein synthesis and the proteasome;9;21;2;2;0;2;2;0;0;0;0;0;0;0;[6, 15, 0, 0, 0, 0, 0, 0, 0];0;0,020999908;0,021000147;;0,063574791
BIOMD0000000854.xml;Gray2016 - The Akt switch model;4;7;2;2;0;2;2;0;0;0;0;0;0;0;[0, 7, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,019999981;;0,04637599
BIOMD0000000855.xml;Cooper2015 - Modeling the effects of systemic mediators on the inflammatory phase of wound healing;4;12;1;1;0;1;1;0;0;0;0;0;0;0;[3, 9, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,016000032;;0,041954279
BIOMD0000000856.xml;Budding yeast size control by titration of nuclear sites;26;29;24;24;0;5184;1024;0;0;0;0;0;0;0,001000166;[7, 18, 4, 0, 0, 0, 0, 0, 0];0;0,018000126;0,126000166;;2,520819664
BIOMD0000000857.xml;Larbat2016.1 - Modeling the diversion of primary carbon flux into secondary metabolism under variable nitrate and light or dark conditions (Base Model);10;20;1;1;0;1;1;0;0;0;0;0;0;0;[7, 13, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,014999866;;0,036128998
BIOMD0000000858.xml;Larbat2016.2 - Modeling the diversion of primary carbon flux into secondary metabolism under variable nitrate and light or dark conditions (Light Dark Cycles);10;20;1;1;0;1;1;0;0;0;0;0;0;0;[7, 13, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,016000032;;0,037322283
BIOMD0000000859.xml;Larbat2016.3 - Modeling the diversion of primary carbon flux into secondary metabolism under variable nitrate and light or dark conditions (Light Dark Cycles with Minimum Starch Adaption);13;25;1;1;0;1;1;0;0;0;0;0;0;0;[9, 16, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,015000105;;0,038346767
BIOMD0000000860.xml;Proctor2017- Role of microRNAs in osteoarthritis (Positive Feedforward Incoherent By MicroRNA)_1;4;5;2;2;0;3;3;0;0;0;0;0;0;0;[0, 4, 1, 0, 0, 0, 0, 0, 0];0;0,019999981;0,029000044;;0,070456028
BIOMD0000000861.xml;Bachmann2011 - Division of labor by dual feedback regulators controls JAK2/STAT5 signaling over broad ligand range;26;38;8;8;0;16;16;0;0;0;0;0;0;0;[6, 32, 0, 0, 0, 0, 0, 0, 0];0;0,018000126;0,014000177;;0,076310873
BIOMD0000000862.xml;Proctor2017- Role of microRNAs in osteoarthritis (Positive Feedback By Micro RNA);9;11;8;5;3;17;11;3;3;0;0;0;0;0,018781424;[0, 8, 3, 0, 0, 0, 0, 0, 0];0;0,01699996;0,016000032;;0,082249165
BIOMD0000000863.xml;Kosinsky2018 - Radiation and PD-(L)1 treatment combinations;6;13;1;1;0;1;1;0;0;0;0;0;0;0;[6, 7, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,016000032;;0,035573721
BIOMD0000000864.xml;Proctor2017- Role of microRNAs in osteoarthritis (Negative Feedback By MicroRNA);7;9;4;3;1;7;6;2;1;0;0;0;0;0,010699272;[0, 7, 2, 0, 0, 0, 0, 0, 0];0;0,024000168;0,023000002;;0,078671932
BIOMD0000000865.xml;Nikolaev2019 - Immunobiochemical reconstruction of influenza lung infection-melanoma skin cancer interactions;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,016000032;;0,040076256
BIOMD0000000866.xml;Simon2019 - NIK-dependent p100 processing into p52, Michaelis-Menten, SBML 2v4;4;4;1;1;0;2;2;0;0;0;0;0;0;0;[0, 4, 0, 0, 0, 0, 0, 0, 0];0;0,006999969;0,02699995;;0,042968035
BIOMD0000000867.xml;Coulibaly2019 - Interleukin-15 Signaling in HIF-1a Regulation in Natural Killer Cells;10;31;2;1;1;2;1;2;1;0;0;0;0;0,008999586;[15, 15, 1, 0, 0, 0, 0, 0, 0];0;0,019999981;0,013000011;;0,064361334
BIOMD0000000868.xml;Simon2019 - NIK-dependent p100 processing into p52, Mass Action, SBML 2v4;5;6;1;1;0;2;2;0;0;0;0;0;0;0;[0, 5, 1, 0, 0, 0, 0, 0, 0];0;0,007999897;0,03399992;;0,051038742
BIOMD0000000869.xml;Simon2019 - NIK-dependent p100 processing into p52 and IkBd degradation, Michaelis-Menten, SBML 2v4;5;8;1;1;0;2;2;0;0;0;0;0;0;0;[0, 8, 0, 0, 0, 0, 0, 0, 0];0;0,006999969;0,02699995;;0,046681643
BIOMD0000000870.xml;Simon2019 - NIK-dependent p100 processing into p52 and IkBd degradation, mass action, SBML 2v4;7;12;1;1;0;2;2;0;0;0;0;0;0;0;[0, 10, 2, 0, 0, 0, 0, 0, 0];0;0,024000168;0,023000002;;0,062376022
BIOMD0000000871.xml;NIK-dependent p100 processing into p52 with RelB binding and IkBd degradation, mass action, SBML 2v4;8;17;3;2;1;4;2;3;1;0;0;0;0;0,01100111;[2, 12, 3, 0, 0, 0, 0, 0, 0];0;0,019000053;0,016000032;;0,068351746
BIOMD0000000872.xml;Verma2016 - HIV and HPV co-infection, T-cell response;7;18;6;6;0;6;6;0;0;0;0;0;0;0;[4, 14, 0, 0, 0, 0, 0, 0, 0];0;0,019000053;0,014999866;;0,063119173
BIOMD0000000873.xml;Soni2018 - IL6 induced M2 Phenotype in Leishmania major infected macrophage;42;38;2;2;0;34371;38;0;0;0;0;0;0;0;[0, 28, 9, 1, 0, 0, 0, 0, 0];0;0,013000011;19,46899986;;47,41603947
BIOMD0000000874.xml;Perelson1993 - HIVinfection_CD4Tcells_ModelA;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,01699996;;0,035987616
BIOMD0000000875.xml;Nelson2000- HIV-1 general model 1;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[3, 5, 0, 0, 0, 0, 0, 0, 0];0;0,014000177;0,016000032;;0,039251566
BIOMD0000000876.xml;Aavani2019 - The role of CD4 T cells in immune system activation and viral reproduction in a simple model for HIV infection;4;9;1;1;0;1;1;0;0;0;0;0;0;0;[3, 6, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,014999866;;0,040342808
BIOMD0000000877.xml;Ontah2019 - Dynamic analysis of a tumor treatment model using oncolytic virus and chemotherapy with saturated infection rate;4;9;2;1;1;2;1;2;1;0;0;0;0;0,008996725;[3, 5, 1, 0, 0, 0, 0, 0, 0];0;0,019999981;0,020999908;;0,059540749
BIOMD0000000878.xml;Lenbury2001_InsulinKineticsModel_A;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,01699996;;0,037099361
BIOMD0000000879.xml;Rodrigues2019 - A mathematical model for chemoimmunotherapy of chronic lymphocytic leukemia;3;11;1;1;0;1;1;0;0;0;0;0;0;0;[5, 6, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,016000032;;0,046911955
BIOMD0000000880.xml;Trisilowati2018 - Optimal control of tumor-immune system interaction with treatment;4;11;1;1;0;1;1;0;0;0;0;0;0;0;[5, 6, 0, 0, 0, 0, 0, 0, 0];0;0,010999918;0,01699996;;0,041357279
BIOMD0000000881.xml;Kogan2013 - A mathematical model for the immunotherapeutic control of the TH1 TH2 imbalance in melanoma;4;10;1;1;0;1;1;0;0;0;0;0;0;0;[6, 4, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,018000126;;0,042933702
BIOMD0000000882.xml;Munz2009 - Zombie SIZRC;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,014000177;0,01699996;;0,046820879
BIOMD0000000883.xml;Giani2019 - Computational modeling to predict MAP3K8 effects as mediator of resistance to vemurafenib in thyroid cancer stem cells;75;85;50000;50000;0;50000;17345;0;0;0;0;0;0;2,526350975;[0, 80, 5, 0, 0, 0, 0, 0, 0];0;18,71600008;26,91899991;;141,4302142
BIOMD0000000884.xml;Cortes2019 - Optimality of the spontaneous prophage induction rate.;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,012000084;;0,038146257
BIOMD0000000885.xml;Sumana2018 - Mathematical modeling of cancer-immune system, considering the role of antibodies.;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,010999918;;0,039239883
BIOMD0000000886.xml;Dubey2008 - Modeling the interaction between avascular cancerous cells and acquired immune response;5;10;1;1;0;1;1;0;0;0;0;0;0;0;[5, 5, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,010999918;;0,038004875
BIOMD0000000887.xml;Lim2014 - HTLV-I infection A dynamic struggle between viral persistence and host immunity;4;10;1;1;0;1;1;0;0;0;0;0;0;0;[3, 7, 0, 0, 0, 0, 0, 0, 0];0;0,008999825;0,016000032;;0,036347151
BIOMD0000000888.xml;Unni2019 - Mathematical Modeling, Analysis, and Simulation of Tumor Dynamics with Drug Interventions;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,016000032;;0,041140795
BIOMD0000000889.xml;Fribourg2014 - Model of influenza A virus infection dynamics of viral antagonism and innate immune response.;12;20;1;1;0;1;1;0;0;0;0;0;0;0;[12, 8, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,01699996;;0,048542023
BIOMD0000000890.xml;Bhattacharya2014 - A mathematical model of the sterol regulatory element binding protein 2 cholesterol biosynthesis pathway;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,011999846;;0,03229785
BIOMD0000000891.xml;Khajanchi2019 - Stability Analysis of a Mathematical Model forGlioma-Immune Interaction under OptimalTherapy;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,015000105;;0,040536642
BIOMD0000000892.xml;Sandip2013 - Modeling the dynamics of hepatitis C virus with combined antiviral drug therapy: interferon and ribavirin.;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,01699996;;0,040354729
BIOMD0000000893.xml;GonzalezMiranda2013 - The effect of circadian oscillations on biochemical cell signaling by NF-κB;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,014999866;;0,040967703
BIOMD0000000894.xml;Bose2011 - Noise-assisted interactions of tumor and immune cells;3;6;1;1;0;1;1;0;0;0;0;0;0;0,00100565;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,011999846;0,017000198;;0,036006689
BIOMD0000000895.xml;Schokker2013 - A mathematical model representing cellular immune development and response to Salmonella of chicken intestinal tissue;9;29;6;1;5;2;1;4;5;0;0;0;0;0,03067565;[9, 15, 5, 0, 0, 0, 0, 0, 0];0;0,022000074;0,01699996;;0,102679491
BIOMD0000000896.xml;Szymanska2009 - Mathematical modeling of heat shock protein synthesis in response to temperature change;9;15;10;3;7;16;4;3;7;0;0;0;0;0,042002916;[2, 7, 6, 0, 0, 0, 0, 0, 0];0;0,01699996;0,016000032;;0,106654167
BIOMD0000000897.xml;Khajanchi2015 - The combined effects of optimal control in cancer remission;2;4;1;1;0;1;1;0;0;0;0;0;0;0;[2, 2, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,013999939;;0,032184839
BIOMD0000000898.xml;Jiao2018 - Feedback regulation in a stem cell model with acute myeloid leukaemia;5;8;1;1;0;1;1;0;0;0;0;0;0;0;[3, 5, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,015000105;;0,042354107
BIOMD0000000899.xml;Ota2015 - Positive regulation of Rho GTPase activity by RhoGDIs as a result of their direct interaction with GAPs (GDI integrated);12;11;10;10;0;104;64;0;0;0;0;0;0;0;[0, 8, 3, 0, 0, 0, 0, 0, 0];0;0,019999981;0,022000074;;0,080206633
BIOMD0000000900.xml;Bianca2013 - Persistence analysis in a Kolmogorov-type model for cancer-immune system competition;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,014999866;;0,03420186
BIOMD0000000901.xml;ChowHall2008 Dynamics of Human Weight Change_ODE_1;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000902.xml;Wang2019 - A mathematical model of oncolytic virotherapy with time delay;4;7;1;1;0;1;1;0;0;0;0;0;0;0;[2, 4, 1, 0, 0, 0, 0, 0, 0];0;0,017999887;0,014999866;;0,047636509
BIOMD0000000903.xml;Solis-perez2019 - A fractional mathematical model of breast cancer competition model;5;10;1;1;0;1;1;0;0;0;0;0;0;0;[5, 5, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,016000032;;0,041804552
BIOMD0000000904.xml;Admon2017 - Modelling tumor growth with immune response and drug using ordinary differential equations;4;7;1;1;0;1;1;0;0;0;0;0;0;0;[3, 4, 0, 0, 0, 0, 0, 0, 0];0;0,012000084;0,01699996;;0,040297985
BIOMD0000000905.xml;Dubey2007 - A mathematical model for the effect of toxicant on the immune system (with toxicant effect) Model2;5;10;1;1;0;1;1;0;0;0;0;0;0;0;[5, 5, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,013000011;;0,042970181
BIOMD0000000906.xml;Dubey2007 - A mathematical model for the effect of toxicant on the immune system (without toxicant effect) Model1;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,017000198;;0,041312695
BIOMD0000000907.xml;HeberleRazquinNavas2019 - The PI3K and MAPK/p38 pathways control stress granuleassembly in a hierarchical manner model 3;34;25;1;1;0;512;512;0;0;0;0;0;0;0;[25, 0, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,025999784;;0,325365782
BIOMD0000000908.xml;dePillis2013 - Mathematical modeling of regulatory T cell effects on renal cell carcinoma treatment;7;13;1;1;0;1;1;0;0;0;0;0;0;0;[7, 6, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,018000126;;0,036193132
BIOMD0000000909.xml;dePillis2003 - The dynamics of an optimally controlled tumor model: A case study;4;8;1;1;0;1;1;0;0;0;0;0;0;0;[4, 4, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,016000032;;0,036319494
BIOMD0000000910.xml;Isaeva2008 - Modelling of Anti-Tumour Immune Response Immunocorrective Effect of Weak Centimetre Electromagnetic Waves;3;5;1;1;0;1;1;0;0;0;0;0;0;0;[2, 3, 0, 0, 0, 0, 0, 0, 0];0;0,011999846;0,012000084;;0,036854744
BIOMD0000000911.xml;Merola2008 - An insight into tumor dormancy equilibrium via the analysis of its domain of attraction;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,014000177;;0,041364908
BIOMD0000000912.xml;Caravagna2010 - Tumour suppression by immune system;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,015000105;;0,039222717
BIOMD0000000913.xml;dePillis2008 - Optimal control of mixed immunotherapy and chemotherapy of tumors;6;12;1;1;0;1;1;0;0;0;0;0;0;0;[6, 6, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,016000032;;0,048799276
BIOMD0000000914.xml;Parra_Guillen2013 -  Mathematical model approach to describe tumour response in mice after vaccine administration_model1;5;9;1;1;0;1;1;0;0;0;0;0;0;0;[4, 5, 0, 0, 0, 0, 0, 0, 0];0;0,007999897;0,014999866;;0,035344601
BIOMD0000000915.xml;Sun2018 - Instantaneous mutation rate in cancer initiation and progression;9;8;1;1;0;2;2;0;0;0;0;0;0;0;[0, 8, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,035000086;;0,057655334
BIOMD0000000916.xml;Kraan199_Kinetics of Cortisol Metabolism and Excretion.;5;5;1;1;0;4;4;0;0;0;0;0;0;0;[0, 5, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,017999887;;0,040247202
BIOMD0000000917.xml;Phillips2007_AscendingArousalSystem_SleepWakeDynamics;3;3;1;1;0;1;1;0;0;0;0;0;0;0;[3, 0, 0, 0, 0, 0, 0, 0, 0];0;0,014000177;0,015000105;;0,039147854
BIOMD0000000918.xml;Schwarz2018-Cdk Activity Threshold Determines Passage through the Restriction Point;8;7;1;1;0;2;2;0;0;0;0;0;0;0;[7, 0, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,016000032;;0,052906513
BIOMD0000000919.xml;Ledzewicz2013 - On optimal chemotherapy with a strongly targeted agent for a model of tumor immune system interactions with generalized logistic growth;2;5;1;1;0;1;1;0;0;0;0;0;0;0;[3, 2, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,01699996;;0,037352562
BIOMD0000000920.xml;Jarrett2015 - Modelling the interaction between immune response, bacterial dynamics and inflammatory damage;4;4;1;1;0;1;1;0;0;0;0;0;0;0;[4, 0, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,016000032;;0,040170908
BIOMD0000000921.xml;Khajanchi2017 - Uniform Persistence and Global Stability for a Brain Tumor and Immune System Interaction;5;13;1;1;0;1;1;0;0;0;0;0;0;0;[7, 6, 0, 0, 0, 0, 0, 0, 0];0;0,01699996;0,016000032;;0,047050238
BIOMD0000000922.xml;Turner2015-Human/Mosquito ELP Model;3;3;1;1;0;1;1;0;0;0;0;0;0;0;[3, 0, 0, 0, 0, 0, 0, 0, 0];0;0,013000011;0,017999887;;0,039032459
BIOMD0000000923.xml;Liò2012_Modelling osteomyelitis_Control Model;4;4;1;1;0;1;1;0;0;0;0;0;0;0;[4, 0, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,01699996;;0,040874481
BIOMD0000000924.xml;Smith2011 - Three Stage Innate Immune Response to a Pneumococcal Lung Infection;6;11;1;1;0;1;1;0;0;0;0;0;0;0;[5, 6, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,016000032;;0,048815966
BIOMD0000000925.xml;Dunster2016 - Nondimensional Coagulation Model;16;16;1;1;0;16;16;0;0;0;0;0;0;0;[4, 12, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,013000011;;0,053024769
BIOMD0000000926.xml;Rhodes2019 - Immune-Mediated theory of Metastasis;8;26;1;1;0;1;1;0;0;0;0;0;0;0;[12, 14, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,014000177;;0,046587229
BIOMD0000000927.xml;Grigolon2018-Responses to auxin signals;3;5;1;1;0;1;1;0;0;0;0;0;0;0;[3, 2, 0, 0, 0, 0, 0, 0, 0];0;0,008999825;0,014000177;;0,031734467
BIOMD0000000928.xml;Baker2017 - The role of cytokines, MMPs and fibronectin fragments osteoarthritis;4;13;1;1;0;1;1;0;0;0;0;0;0;0;[2, 9, 2, 0, 0, 0, 0, 0, 0];0;0,00999999;0,016000032;;0,043596268
BIOMD0000000929.xml;Li2016 - Model for pancreatic cancer patients receiving immunotherapy;5;24;1;1;0;1;1;0;0;0;0;0;0;0;[14, 10, 0, 0, 0, 0, 0, 0, 0];0;0,009000063;0,018000126;;0,040323496
BIOMD0000000930.xml;Liu2017 - chemotherapy targeted model of tumor immune system;4;14;1;1;0;1;1;0;0;0;0;0;0;0;[5, 9, 0, 0, 0, 0, 0, 0, 0];0;0,014999866;0,01699996;;0,046097755
BIOMD0000000931.xml;Voliotis2019-GnRH Pulse Generation;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,010999918;0,016000032;;0,035947323
BIOMD0000000932.xml;Garde2020-Minimal model describing metabolic oscillations in Bacillus subtilis biofilms;4;5;1;1;0;1;1;0;0;0;0;0;0;0;[2, 3, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,01699996;;0,039502382
BIOMD0000000933.xml;Kosiuk2015-Geometric analysis of the Goldbeter minimal model for the embryonic cell cycle;3;3;1;1;0;1;1;0;0;0;0;0;0;0;[3, 0, 0, 0, 0, 0, 0, 0, 0];0;0,013999939;0,015000105;;0,038145065
BIOMD0000000934.xml;Linke2017 - Synchronization of Cyclins' expression by the Fkh2 transcription factor in the budding yeast cell cycle;16;19;1;1;0;64;64;0;0;0;0;0;0;0,000534773;[3, 13, 3, 0, 0, 0, 0, 0, 0];0;0,014999866;0,013999939;;0,072704315
BIOMD0000000935.xml;Ferrel2011 - Cdk1 and APC regulation in cell cycle in Xenopus laevis;2;4;1;1;0;1;1;0;0;0;0;0;0;0;[2, 2, 0, 0, 0, 0, 0, 0, 0];0;0,00999999;0,018000126;;0,033613443
BIOMD0000000936.xml;ferrel2011 - autonomous biochemical oscillator in cell cycle in Xenopus laevis v2;1;2;1;1;0;1;1;0;0;0;0;0;0;0;[1, 1, 0, 0, 0, 0, 0, 0, 0];0;0,01699996;0,01699996;;0,041187286
BIOMD0000000937.xml;Ferrel2011 - Autonomous biochemical oscillator in regulation of CDK1, Plk1, and APC in Xenopus Laevis cell cycle;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,015000105;0,01699996;;0,040910721
BIOMD0000000938.xml;Gerard2013 - Model 3 - Embryonic-type eukaryotic Cell Cycle regulation based on negative feedback between Cdk/cyclin and APC and competitive inhibition between Cdk/cyclin and securin for polyubiquitylation_1;5;8;1;1;0;4;4;0;0;0;0;0;0;0;[3, 5, 0, 0, 0, 0, 0, 0, 0];0;0,016000032;0,019999981;;0,054011106
